220802AG,220802,220802AG,Loka Sari
220802AH,220802,220802AH,Kerta Buana
220802AI,220802,220802AI,Tri Eka Buana
220802AJ,220802,220802AJ,Wisma Kerta
220803AA,220803,220803AA,Antiga
220803AB,220803,220803AB,Padangbai
220803AC,220803,220803AC,Ulakan
220803AD,220803,220803AD,Manggis
220803AE,220803,220803AE,Ngis
220803AF,220803,220803AF,Nyuh Tebel
220803AG,220803,220803AG,Sengkidu
220803AH,220803,220803AH,Pesedahan
220803AI,220803,220803AI,Gegelang
220803AJ,220803,220803AJ,Selumbung
220803AK,220803,220803AK,Tenganan
220803AL,220803,220803AL,Antiga Kelod
220804AA,220804,220804AA,Bugbug
220804AB,220804,220804AB,Subagan
220804AC,220804,220804AC,Padangkerta
220804AD,220804,220804AD,Karangasem
220804AE,220804,220804AE,Seraya
220804AF,220804,220804AF,Pertima
220804AG,220804,220804AG,Tumbu
220804AH,220804,220804AH,Tegallinggah
220804AI,220804,220804AI,Bukit
220804AJ,220804,220804AJ,Seraya Barat
220804AK,220804,220804AK,Seraya Timur
220805AA,220805,220805AA,Ababi
220805AB,220805,220805AB,Tiyingtali
220805AC,220805,220805AC,Kesimpar
220805AD,220805,220805AD,Culik
220805AE,220805,220805AE,Abang
220805AF,220805,220805AF,Pidpid
220805AG,220805,220805AG,Nawa Kerti
220805AH,220805,220805AH,Tista
220805AI,220805,220805AI,Kertha Mandala
220805AJ,220805,220805AJ,Datah
220805AK,220805,220805AK,Labasari
220805AL,220805,220805AL,Purwa kerthi
220805AM,220805,220805AM,Bunutan
220805AN,220805,220805AN,Tribuana
220806AA,220806,220806AA,Bungaya Kangin
220806AB,220806,220806AB,Budakeling
220806AC,220806,220806AC,Sibetan
220806AD,220806,220806AD,Bebandem
220806AE,220806,220806AE,Bungaya
220806AF,220806,220806AF,Bhuana Giri
220806AG,220806,220806AG,Jungutan
220806AH,220806,220806AH,Macang
220807AA,220807,220807AA,Duda
220807AB,220807,220807AB,Muncan
220807AC,220807,220807AC,Pering Sari
220807AD,220807,220807AD,Selat
220807AE,220807,220807AE,Duda Timur
220807AF,220807,220807AF,Duda Utara
220807AG,220807,220807AG,Sebudi
220807AH,220807,220807AH,Amerta Bhuana
220808AA,220808,220808AA,Tianyar
220808AB,220808,220808AB,Ban
220808AC,220808,220808AC,Dukuh
220808AD,220808,220808AD,Tulamben
220808AE,220808,220808AE,Kubu
220808AF,220808,220808AF,Baturinggit
220808AG,220808,220808AG,Sukadana
220808AH,220808,220808AH,Tianyar Tengah
220808AI,220808,220808AI,Tianyar Barat
226001AA,226001,226001AA,Pemogan
226001AB,226001,226001AB,Pedungan
226001AC,226001,226001AC,Sesetan
226001AD,226001,226001AD,Serangan
226001AE,226001,226001AE,Sidakarya
226001AF,226001,226001AF,Panjer
226001AG,226001,226001AG,Renon
226001AH,226001,226001AH,Sanur Kauh
226001AI,226001,226001AI,Sanur
226001AJ,226001,226001AJ,Sanur Kaja
226002AA,226002,226002AA,Dangin Puri Klod
226002AB,226002,226002AB,Sumerta Kelod
226002AC,226002,226002AC,Kesiman
226002AD,226002,226002AD,Kesiman Petilan
226002AE,226002,226002AE,Kesiman Kertalangu
226002AF,226002,226002AF,Sumerta
226002AG,226002,226002AG,Sumerta Kaja
226002AH,226002,226002AH,Sumerta Kauh
226002AI,226002,226002AI,Dangin Puri
226002AJ,226002,226002AJ,Penatih
226002AK,226002,226002AK,Penatih Dangin Puri
226003AA,226003,226003AA,Padangsambian Klod
226003AB,226003,226003AB,Pemecutan Klod
226003AC,226003,226003AC,Dauh Puri Kauh
226003AD,226003,226003AD,Dauh Puri Klod
226003AE,226003,226003AE,Dauh Puri
226003AF,226003,226003AF,Dauh Puri Kangin
226003AG,226003,226003AG,Pemecutan
226003AH,226003,226003AH,Tegal Harum
226003AI,226003,226003AI,Tegal Kertha
226003AJ,226003,226003AJ,Padangsambian
226003AK,226003,226003AK,Padangsambian Kaja
226004AA,226004,226004AA,Pemecutan Kaja
226004AB,226004,226004AB,Dauh Puri Kaja
226004AC,226004,226004AC,Dangin Puri Kauh
226004AD,226004,226004AD,Dangin Puri Kaja
226004AE,226004,226004AE,Dangin Puri Kangin
226004AF,226004,226004AF,Tonja
226004AG,226004,226004AG,Peguyangan
226004AH,226004,226004AH,Ubung
226004AI,226004,226004AI,Ubung Kaja
226004AJ,226004,226004AJ,Peguyangan Kaja
226004AK,226004,226004AK,Peguyangan Kangin
230101AA,230101,230101AA,Kedaro
230101AB,230101,230101AB,Pelangan
230101AC,230101,230101AC,Sekotong Barat
230101AD,230101,230101AD,Buwun Mas
230101AE,230101,230101AE,Sekotong Tengah
230101AF,230101,230101AF,Batu Putih
230101AG,230101,230101AG,CENDI MANIK
230101AH,230101,230101AH,GILI GEDE INDAH
230101AI,230101,230101AI,TAMAN BARU
230102AA,230102,230102AA,Dasan Geres
230102AB,230102,230102AB,Beleke
230102AC,230102,230102AC,Kebunayu
230102AD,230102,230102AD,Gerung Selatan
230102AE,230102,230102AE,Gerung Utara
230102AF,230102,230102AF,Banyu Urip
230102AG,230102,230102AG,Babussalam
230102AH,230102,230102AH,Dasan Tapen
230102AI,230102,230102AI,Gapuk
230102AJ,230102,230102AJ,Suka Makmur
230102AK,230102,230102AK,Tempos
230102AL,230102,230102AL,MESANGGOK
230102AM,230102,230102AM,GIRI TEMBESI
230102AN,230102,230102AN,TAMAN AYU
230103AA,230103,230103AA,Perampuan
230103AB,230103,230103AB,Bagik Polak
230103AC,230103,230103AC,Bengkel
230103AD,230103,230103AD,Labu Api
230103AE,230103,230103AE,Kuranji
230103AF,230103,230103AF,Karang Bongkot
230103AG,230103,230103AG,Terong Tawah
230103AH,230103,230103AH,Bajur
230103AI,230103,230103AI,Telaga Waru
230103AJ,230103,230103AJ,Merembu
230103AK,230103,230103AK,KURANJI DALANG
230103AL,230103,230103AL,BAGIK POLAK BARAT
230104AA,230104,230104AA,Jagaraga Indah
230104AB,230104,230104AB,Kediri
230104AC,230104,230104AC,Gelogor
230104AD,230104,230104AD,Rumak
230104AE,230104,230104AE,Banyumulek
230104AF,230104,230104AF,Dasan Baru
230104AG,230104,230104AG,Montong Are
230104AH,230104,230104AH,Ombe Baru
230104AI,230104,230104AI,KEDIRI SELATAN
230104AJ,230104,230104AJ,LELEDE
230105AA,230105,230105AA,Batu Kuta
230105AB,230105,230105AB,Tanak Beak
230105AC,230105,230105AC,Peresak
230105AD,230105,230105AD,Lembuak
230105AE,230105,230105AE,Sembung
230105AF,230105,230105AF,Badrain
230105AG,230105,230105AG,Keru
230105AH,230105,230105AH,Sedau
230105AI,230105,230105AI,Lebah Sempage
230105AJ,230105,230105AJ,Sesaot
230105AK,230105,230105AK,Suranadi
230105AL,230105,230105AL,Selat
230105AM,230105,230105AM,Nyur Lembang
230105AN,230105,230105AN,Dasan Tereng
230105AO,230105,230105AO,Krama Jaya
230105AP,230105,230105AP,Gerimax Indah
230105AQ,230105,230105AQ,NARMADA
230105AR,230105,230105AR,GOLONG
230105AS,230105,230105AS,PAKUAN
230105AT,230105,230105AT,BUWUN SEJATI
230105AU,230105,230105AU,MEKAR SARI
230106AA,230106,230106AA,Kekeri
230106AB,230106,230106AB,Penimbung
230106AC,230106,230106AC,Mambalan
230106AD,230106,230106AD,Dopang
230106AE,230106,230106AE,Taman Sari
230106AF,230106,230106AF,Mekar Sari
230106AG,230106,230106AG,Guntur Macan
230106AH,230106,230106AH,Jati Sela
230106AI,230106,230106AI,Sesela
230106AJ,230106,230106AJ,Midang
230106AK,230106,230106AK,Gunung Sari
230106AL,230106,230106AL,Kekait
230106AM,230106,230106AM,GELANGSAR
230106AN,230106,230106AN,RANJOK
230106AO,230106,230106AO,BUKIT TINGGI
230106AP,230106,230106AP,JERINGO
230110AA,230110,230110AA,Kuripan
230110AB,230110,230110AB,Jagaraga
230110AC,230110,230110AC,Kuripan Selatan
230110AD,230110,230110AD,Kuripan Utara
230110AE,230110,230110AE,GIRI SASAK
230110AF,230110,230110AF,KURIPAN TIMUR
230112AA,230112,230112AA,Lembar
230112AB,230112,230112AB,Jembatan Kembar
230112AC,230112,230112AC,Mareje
230112AD,230112,230112AD,Sekotong Timur
230112AE,230112,230112AE,Labuan Tereng
230112AF,230112,230112AF,MAREJE TIMUR
230112AG,230112,230112AG,LEMBAR SELATAN
230112AH,230112,230112AH,JEMBATAN GANTUNG
230112AI,230112,230112AI,JEMBATAN KEMBAR TIMUR
230112AJ,230112,230112AJ,EYAT MAYANG
230114AA,230114,230114AA,Batu Layar
230114AB,230114,230114AB,Lembah Sari
230114AC,230114,230114AC,Sandik
230114AD,230114,230114AD,Meninting
230114AE,230114,230114AE,Senteluk
230114AF,230114,230114AF,Senggigi
230114AG,230114,230114AG,BATU LAYAR BARAT
230114AH,230114,230114AH,BENGKAUNG
230114AI,230114,230114AI,PUSUK LESTARI
230115AA,230115,230115AA,Lingsar
230115AB,230115,230115AB,Sigerongan
230115AC,230115,230115AC,Peteluan Indah
230115AD,230115,230115AD,Batu Kumbung
230115AE,230115,230115AE,Batu Mekar
230115AF,230115,230115AF,Karang Bayan
230115AG,230115,230115AG,Langko
230115AH,230115,230115AH,Duman
230115AI,230115,230115AI,Dasan Geria
230115AJ,230115,230115AJ,Gegerung
230115AK,230115,230115AK,GIRI MADIA
230115AL,230115,230115AL,GEGELANG
230115AM,230115,230115AM,GONTORAN
230115AN,230115,230115AN,SARIBAYE
230115AO,230115,230115AO,BUG-BUG
230201AA,230201,230201AA,Selong Belanak
230201AB,230201,230201AB,Mekar Sari
230201AC,230201,230201AC,Banyu Urip
230201AD,230201,230201AD,Kateng
230201AE,230201,230201AE,Mangkung
230201AF,230201,230201AF,Bondir
230201AG,230201,230201AG,Setanggor
230201AH,230201,230201AH,Penujak
230201AI,230201,230201AI,Batujai
230201AJ,230201,230201AJ,TANAK RARANG
230202AA,230202,230202AA,Tumpak
230202AB,230202,230202AB,Rembitan
230202AC,230202,230202AC,Sukadana
230202AD,230202,230202AD,Pengengat
230202AE,230202,230202AE,Teruwai
230202AF,230202,230202AF,Gapura
230202AG,230202,230202AG,Kawo
230202AH,230202,230202AH,Segale Anyar
230202AI,230202,230202AI,Sengkol
230202AJ,230202,230202AJ,Pengembur
230202AK,230202,230202AK,Ketara
230202AL,230202,230202AL,Tanak Awu
230202AM,230202,230202AM,Kuta
230202AN,230202,230202AN,Prabu
230202AO,230202,230202AO,Mertak
230202AP,230202,230202AP,BANGKET PARAK
230203AA,230203,230203AA,Kidang
230203AB,230203,230203AB,Bilelando
230203AC,230203,230203AC,Semoyang
230203AD,230203,230203AD,Sengkerang
230203AE,230203,230203AE,Landah
230203AF,230203,230203AF,Marong
230203AG,230203,230203AG,Sukaraja
230203AH,230203,230203AH,Ganti
230203AI,230203,230203AI,Beleka
230203AJ,230203,230203AJ,Mujur
230204AA,230204,230204AA,Loang Maka
230204AB,230204,230204AB,Selebung Rembiga
230204AC,230204,230204AC,Bakan
230204AD,230204,230204AD,Durian
230204AE,230204,230204AE,Pendem
230204AF,230204,230204AF,Saba
230204AG,230204,230204AG,Lekor
230204AH,230204,230204AH,Kerembong
230204AI,230204,230204AI,Langko
230204AJ,230204,230204AJ,Janapria
230204AK,230204,230204AK,JANGO
230204AL,230204,230204AL,SETUTA
230205AA,230205,230205AA,Monggas
230205AB,230205,230205AB,Darmaji
230205AC,230205,230205AC,Dasan Baru
230205AD,230205,230205AD,Lendang Ara
230205AE,230205,230205AE,Muncan
230205AF,230205,230205AF,Kopang Rembiga
230205AG,230205,230205AG,Montong Gamang
230205AH,230205,230205AH,Bebuaq
230205AI,230205,230205AI,Waja Geseng
230205AJ,230205,230205AJ,SEMPARU
230205AK,230205,230205AK,AIK BUAL
230206AA,230206,230206AA,Gonjak
230206AB,230206,230206AB,Aik Mual
230206AC,230206,230206AC,Panjisari
230206AD,230206,230206AD,Renteng
230206AE,230206,230206AE,Bunut Baok
230206AF,230206,230206AF,Gerunung
230206AG,230206,230206AG,Jago
230206AH,230206,230206AH,Mertak Tombok
230206AI,230206,230206AI,Montong Terep
230206AJ,230206,230206AJ,Leneng
230206AK,230206,230206AK,Praya
230206AL,230206,230206AL,Prapen
230206AM,230206,230206AM,Tiwugalih
230206AN,230206,230206AN,Semayan
230206AO,230206,230206AO,MEKAR DAMAI
230207AA,230207,230207AA,Labulia
230207AB,230207,230207AB,Puyung
230207AC,230207,230207AC,Jelantik
230207AD,230207,230207AD,Ubung
230207AE,230207,230207AE,Pengenjek
230207AF,230207,230207AF,Sukarara
230207AG,230207,230207AG,Gemel
230207AH,230207,230207AH,Barejulat
230207AI,230207,230207AI,Bunkate
230207AJ,230207,230207AJ,Nyerot
230207AK,230207,230207AK,Batutulis
230207AL,230207,230207AL,Bonjeruk
230207AM,230207,230207AM,Perina
230208AA,230208,230208AA,Bagu
230208AB,230208,230208AB,Sintung
230208AC,230208,230208AC,Pringgarata
230208AD,230208,230208AD,Bilebante
230208AE,230208,230208AE,Murbaya
230208AF,230208,230208AF,Sepakek
230208AG,230208,230208AG,Pemepek
230208AH,230208,230208AH,MENEMENG
230208AI,230208,230208AI,ARJANGKA
230208AJ,230208,230208AJ,TAMAN INDAH
230208AK,230208,230208AK,SISIK
230209AA,230209,230209AA,Barabali
230209AB,230209,230209AB,Mantang
230209AC,230209,230209AC,Aik Dareq
230209AD,230209,230209AD,Beber
230209AE,230209,230209AE,Pagutan
230209AF,230209,230209AF,Bujak
230209AG,230209,230209AG,Peresak
230209AH,230209,230209AH,Selebung
230209AI,230209,230209AI,Tampak Siring
230209AJ,230209,230209AJ,MEKAR BERSATU
230210AA,230210,230210AA,Teratak
230210AB,230210,230210AB,Mas-Mas
230210AC,230210,230210AC,Aik Bukaq
230210AD,230210,230210AD,Setiling
230210AE,230210,230210AE,Aik Berik
230210AF,230210,230210AF,Lantan
230210AG,230210,230210AG,Tanak Beaq
230210AH,230210,230210AH,Karang Sidemen
230211AA,230211,230211AA,Kabul
230211AB,230211,230211AB,Pelambik
230211AC,230211,230211AC,Ranggagata
230211AD,230211,230211AD,Ungga
230211AE,230211,230211AE,Batu Jangkih
230211AF,230211,230211AF,Pandan Indah
230211AG,230211,230211AG,Serage
230211AH,230211,230211AH,Darek
230211AI,230211,230211AI,Montong Sapah
230211AJ,230211,230211AJ,Montong Ajan
230211AK,230211,230211AK,TEDUH
230212AA,230212,230212AA,Jontlak
230212AB,230212,230212AB,Gerantung
230212AC,230212,230212AC,Sasake
230212AD,230212,230212AD,Lajut
230212AE,230212,230212AE,Batunyala
230212AF,230212,230212AF,Pejanggik
230212AG,230212,230212AG,Kelebuh
230212AH,230212,230212AH,Beraim
230212AI,230212,230212AI,Pengadang
230212AJ,230212,230212AJ,Jurang Jaler
230212AK,230212,230212AK,DAKUNG
230212AL,230212,230212AL,PRAI MEKE
230301AA,230301,230301AA,Tanjung Luar
230301AB,230301,230301AB,Selebung Ketangga
230301AC,230301,230301AC,Sepit
230301AD,230301,230301AD,Pijot
230301AE,230301,230301AE,KETAPANG RAYA
230301AF,230301,230301AF,PIJOT UTARA
230301AG,230301,230301AG,KETANGGA JERAING
230301AH,230301,230301AH,MENDANA RAYA
230301AI,230301,230301AI,SETUNGKEP LINGSAR
230301AJ,230301,230301AJ,DANERASE
230301AK,230301,230301AK,MONTONG BELAE
230301AL,230301,230301AL,PULAU MARINGKIK
230301AM,230301,230301AM,SENYIUR
230301AN,230301,230301AN,BATU PUTIK
230301AO,230301,230301AO,KERUAK
230302AA,230302,230302AA,Sakra
230302AB,230302,230302AB,Rumbuk
230302AC,230302,230302AC,Suangi
230302AD,230302,230302AD,Kabar
230302AE,230302,230302AE,Keselet
230302AF,230302,230302AF,SUANGI TIMUR
230302AG,230302,230302AG,MOYOT
230302AH,230302,230302AH,SONGAK
230302AI,230302,230302AI,PERESAK
230302AJ,230302,230302AJ,KUANG BARU
230302AK,230302,230302AK,RUMBUK TIMUR
230302AL,230302,230302AL,SAKRA SELATAN
230303AA,230303,230303AA,Terara
230303AB,230303,230303AB,Jenggik
230303AC,230303,230303AC,Rarang
230303AD,230303,230303AD,Suradadi
230303AE,230303,230303AE,Santong
230303AF,230303,230303AF,Sukadana
230303AG,230303,230303AG,Rarang Selatan
230303AH,230303,230303AH,SELAGIK
230303AI,230303,230303AI,EMBUNG RAJA
230303AJ,230303,230303AJ,KALIANYAR
230303AK,230303,230303AK,EMBUNG KANDONG
230303AL,230303,230303AL,RARANG BATAS
230303AM,230303,230303AM,PANDAN DURI
230303AN,230303,230303AN,LEMING
230303AO,230303,230303AO,RARANG TENGAH
230303AP,230303,230303AP,LANDO
230304AA,230304,230304AA,Semaya
230304AB,230304,230304AB,Sikur
230304AC,230304,230304AC,Loyok
230304AD,230304,230304AD,Kotaraja
230304AE,230304,230304AE,Montongbaan
230304AF,230304,230304AF,Tetebatu
230304AG,230304,230304AG,Kembang Kuning
230304AH,230304,230304AH,GELORA
230304AI,230304,230304AI,DARMA SARI
230304AJ,230304,230304AJ,TETEBATU SELATAN
230304AK,230304,230304AK,JERUK MANIS
230304AL,230304,230304AL,SIKUR SELATAN
230304AM,230304,230304AM,SIKUR BARAT
230304AN,230304,230304AN,MONTONGBAAN SELATAN
230305AA,230305,230305AA,Paok Motong
230305AB,230305,230305AB,Masbagik Selatan
230305AC,230305,230305AC,Masbagik Timur
230305AD,230305,230305AD,Masbagik Utara
230305AE,230305,230305AE,Lendang Nangka
230305AF,230305,230305AF,Kesik
230305AG,230305,230305AG,Danger
230305AH,230305,230305AH,KUMBANG
230305AI,230305,230305AI,LENDANG NANGKA UTARA
230305AJ,230305,230305AJ,MASBAGIK UTARA BARU
230306AA,230306,230306AA,Padamara
230306AB,230306,230306AB,Dasan Lekong
230306AC,230306,230306AC,Sukamulia
230306AD,230306,230306AD,Setanggor
230306AE,230306,230306AE,Jantuk
230306AF,230306,230306AF,PAOK PAMPANG
230306AG,230306,230306AG,SETANGGOR SELATAN
230306AH,230306,230306AH,NYIUR TEBEL
230306AI,230306,230306AI,SUKAMULIA TIMUR
230307AA,230307,230307AA,Kembang Sari
230307AB,230307,230307AB,Pancor
230307AC,230307,230307AC,Khusus Kota Selong
230307AD,230307,230307AD,Kelayu Utara
230307AE,230307,230307AE,Denggen
230307AF,230307,230307AF,Jorong
230307AG,230307,230307AG,Majidi
230307AH,230307,230307AH,Rakam
230307AI,230307,230307AI,Sekarteja
230307AJ,230307,230307AJ,Sandubaya
230307AK,230307,230307AK,Kelayu
230307AL,230307,230307AL,DENGGEN TIMUR
230307AM,230307,230307AM,KELAYU SELATAN
230307AN,230307,230307AN,KELAYU JORONG
230308AA,230308,230308AA,Apitaik
230308AB,230308,230308AB,Pohgading
230308AC,230308,230308AC,Pringgabaya
230308AD,230308,230308AD,Bagik Papan
230308AE,230308,230308AE,Kerumut
230308AF,230308,230308AF,Batuyang
230308AG,230308,230308AG,Labuhan Lombok
230308AH,230308,230308AH,TANAK GADANG
230308AI,230308,230308AI,ANGGARAKSA
230308AJ,230308,230308AJ,GUNUNG MALANG
230308AK,230308,230308AK,SERUNI MUMBUL
230308AL,230308,230308AL,TELAGA WARU
230308AM,230308,230308AM,PRINGGABAYA UTARA
230308AN,230308,230308AN,POHGADING TIMUR
230308AO,230308,230308AO,TEKO
230309AA,230309,230309AA,Lenek Daya
230309AB,230309,230309AB,Lenek
230309AC,230309,230309AC,Lenek Lauq
230309AD,230309,230309AD,Kalijaga
230309AE,230309,230309AE,Kembang Kerang
230309AF,230309,230309AF,Aikmel
230309AG,230309,230309AG,Aikmel Utara
230309AH,230309,230309AH,Kalijaga Selatan
230309AI,230309,230309AI,Kalijaga Timur
230309AJ,230309,230309AJ,LENEK PESIRAMAN
230309AK,230309,230309AK,TOYA
230309AL,230309,230309AL,LENEK RAMBAN BIAK
230309AM,230309,230309AM,LENEK KALI BAMBANG
230309AN,230309,230309AN,KALIJAGA TENGAH
230309AO,230309,230309AO,BAGIK NYAKA SANTRI
230309AP,230309,230309AP,AIK PRAPA
230309AQ,230309,230309AQ,SUKAREMA
230309AR,230309,230309AR,KALIJAGA BARU
230309AS,230309,230309AS,LENEK DUREN
230309AT,230309,230309AT,KEROYA
230309AU,230309,230309AU,AIKMEL TIMUR
230309AV,230309,230309AV,AIKMEL BARAT
230309AW,230309,230309AW,KEMBANG KERANG DAYA
230309AX,230309,230309AX,LENEK BARU
230310AA,230310,230310AA,Sambelia
230310AB,230310,230310AB,Belanting
230310AC,230310,230310AC,Obel Obel
230310AD,230310,230310AD,Labuhan Pandan
230310AE,230310,230310AE,Sugian
230310AF,230310,230310AF,DARA KUNCI
230310AG,230310,230310AG,BAGIK MANIS
230310AH,230310,230310AH,DADAP
230310AI,230310,230310AI,MADAYIN
230310AJ,230310,230310AJ,SENANGGALIH
230310AK,230310,230310AK,PADAK GUAR
230311AA,230311,230311AA,Tanjung
230311AB,230311,230311AB,Penedagandor
230311AC,230311,230311AC,Labuhan Haji
230311AD,230311,230311AD,Teros
230311AE,230311,230311AE,Surya Wangi
230311AF,230311,230311AF,Ijobalit
230311AG,230311,230311AG,Korleko
230311AH,230311,230311AH,KORLEKO SELATAN
230311AI,230311,230311AI,GERES
230311AJ,230311,230311AJ,TIRTANADI
230311AK,230311,230311AK,BANJAR SARI
230311AL,230311,230311AL,KERTA SARI
230312AA,230312,230312AA,Tebaban
230312AB,230312,230312AB,Suralaga
230312AC,230312,230312AC,Anjani
230312AD,230312,230312AD,Kerongkong
230312AE,230312,230312AE,Bagik Payung
230312AF,230312,230312AF,Bagik Payung Selatan
230312AG,230312,230312AG,DASAN BOROK
230312AH,230312,230312AH,TUMBUH MULIA
230312AI,230312,230312AI,GAPUK
230312AJ,230312,230312AJ,BINTANG RINJANI
230312AK,230312,230312AK,PAOK LOMBOK
230312AL,230312,230312AL,DAMES DAMAI
230312AM,230312,230312AM,WARINGIN
230312AN,230312,230312AN,BAGIKPAYUNG TIMUR
230312AO,230312,230312AO,GERUNG PERMAI
230313AA,230313,230313AA,Montongtangi
230313AB,230313,230313AB,Gelanggang
230313AC,230313,230313AC,Surabaya
230313AD,230313,230313AD,Lepak
230313AE,230313,230313AE,Gereneng
230313AF,230313,230313AF,LEPAK TIMUR
230313AG,230313,230313AG,SURABAYA UTARA
230313AH,230313,230313AH,GERENENG TIMUR
230313AI,230313,230313AI,LENTING
230313AJ,230313,230313AJ,MENCEH
230314AA,230314,230314AA,Rensing
230314AB,230314,230314AB,Sukarara
230314AC,230314,230314AC,Gunung Rajak
230314AD,230314,230314AD,Bungtiang
230314AE,230314,230314AE,Pengkelakmas
230314AF,230314,230314AF,PEJARING
230314AG,230314,230314AG,MONTONG BETER
230314AH,230314,230314AH,MENGKURU
230314AI,230314,230314AI,RENSING RAYA
230314AJ,230314,230314AJ,PEMATUNG
230314AK,230314,230314AK,JERO GUNUNG
230314AL,230314,230314AL,BOYEMARE
230314AM,230314,230314AM,GADUNG MAS
230314AN,230314,230314AN,TANAK KAKEN
230314AO,230314,230314AO,RENSING BAT
230314AP,230314,230314AP,KEMBANG ARE SAMPAI
230314AQ,230314,230314AQ,GERISAK SEMANGGLENG
230314AR,230314,230314AR,BOROK TOYANG
230315AA,230315,230315AA,Jerowaru
230315AB,230315,230315AB,Batunampar
230315AC,230315,230315AC,Sukaraja
230315AD,230315,230315AD,Pemongkong
230315AE,230315,230315AE,WAKAN
230315AF,230315,230315AF,EKAS BUANA
230315AG,230315,230315AG,KWANG RUNDUN
230315AH,230315,230315AH,BATU NAMPAR SELATAN
230315AI,230315,230315AI,PENE
230315AJ,230315,230315AJ,SUKADAMAI
230315AK,230315,230315AK,SEPAPAN
230315AL,230315,230315AL,SERIWE
230315AM,230315,230315AM,PAREMAS
230315AN,230315,230315AN,SEKAROH
230315AO,230315,230315AO,PANDAN WANGI
230316AA,230316,230316AA,Rempung
230316AB,230316,230316AB,Pringgasela
230316AC,230316,230316AC,Jurit
230316AD,230316,230316AD,Pengadangan
230316AE,230316,230316AE,JURIT BARU
230316AF,230316,230316AF,PRINGGASELA SELATAN
230316AG,230316,230316AG,PENGADANGAN BARAT
230316AH,230316,230316AH,PRINGGASELA TIMUR
230316AI,230316,230316AI,TIMBANUH
230316AJ,230316,230316AJ,AIKDEWA
230317AA,230317,230317AA,Montong Betok
230317AB,230317,230317AB,Kilang
230317AC,230317,230317AC,Pringgajurang
230317AD,230317,230317AD,Perian
230317AE,230317,230317AE,Jenggik Utara
230317AF,230317,230317AF,LENDANG BELO
230317AG,230317,230317AG,PRINGGAJURANG UTARA
230317AH,230317,230317AH,PESANGGRAHAN
230318AA,230318,230318AA,Mamben Daya
230318AB,230318,230318AB,Wanasaba
230318AC,230318,230318AC,Mamben Lauq
230318AD,230318,230318AD,Karang Baru
230318AE,230318,230318AE,Bebidas
230318AF,230318,230318AF,Tembeng Putik
230318AG,230318,230318AG,WANASABA LAUK
230318AH,230318,230318AH,MAMBEN BARU
230318AI,230318,230318AI,BERIRI JARAK
230318AJ,230318,230318AJ,BANDOK
230318AK,230318,230318AK,WANASABA DAYA
230318AL,230318,230318AL,OTAK RARANGAN
230318AM,230318,230318AM,JINENG
230318AN,230318,230318AN,KARANG BARU TIMUR
230319AA,230319,230319AA,Sembalun Lawang
230319AB,230319,230319AB,Sembalun Bumbung
230319AC,230319,230319AC,Sajang
230319AD,230319,230319AD,Bilok Petung
230319AE,230319,230319AE,SEMBALUN
230319AF,230319,230319AF,SEMBALUN TIMBA GADING
230320AA,230320,230320AA,Ketangga
230320AB,230320,230320AB,Suela
230320AC,230320,230320AC,Selaparang
230320AD,230320,230320AD,Suntalangu
230320AE,230320,230320AE,Sapit
230320AF,230320,230320AF,Perigi
230320AG,230320,230320AG,PUNCAK JERINGO
230320AH,230320,230320AH,MEKAR SARI
230402AA,230402,230402AA,Pada Suka
230402AB,230402,230402AB,Suka Maju
230402AC,230402,230402AC,Lunyuk Ode
230402AD,230402,230402AD,Lunyuk Rea
230402AE,230402,230402AE,Jamu
230402AF,230402,230402AF,Emang Lestari
230402AG,230402,230402AG,Perung
230405AA,230405,230405AA,Dalam
230405AB,230405,230405AB,Luar
230405AC,230405,230405AC,Baru
230405AD,230405,230405AD,Kalimango
230405AE,230405,230405AE,Juranalas
230405AF,230405,230405AF,Pulau Bungin
230405AG,230405,230405AG,Marenteh
230405AH,230405,230405AH,Labuhan Alas
230407AA,230407,230407AA,Kelungkung
230407AB,230407,230407AB,Tangkan Pulit
230407AC,230407,230407AC,Baturotok
230407AD,230407,230407AD,Bao Desa
230407AE,230407,230407AE,Tepal
230407AF,230407,230407AF,Batudulang
230408AA,230408,230408AA,Lempeh
230408AB,230408,230408AB,Brang Bara
230408AC,230408,230408AC,Pekat
230408AD,230408,230408AD,Seketeng
230408AE,230408,230408AE,Bugis
230408AF,230408,230408AF,Uma Sima
230408AG,230408,230408AG,Brang Biji
230408AH,230408,230408AH,Samapuin
230409AA,230409,230409AA,Moyo
230409AB,230409,230409AB,Poto
230409AC,230409,230409AC,Berare
230409AD,230409,230409AD,Moyo Mekar
230409AE,230409,230409AE,Serading
230409AF,230409,230409AF,Kakiang
230409AG,230409,230409AG,Ngeru
230409AH,230409,230409AH,Olat Rawa
230409AI,230409,230409AI,Batu Bangka
230409AJ,230409,230409AJ,Lab Ijuk
230410AA,230410,230410AA,Leseng
230410AB,230410,230410AB,Semamung
230410AC,230410,230410AC,Sebasang
230410AD,230410,230410AD,Batutering
230410AE,230410,230410AE,Batubulan
230410AF,230410,230410AF,Mokong
230410AG,230410,230410AG,Pernek
230410AH,230410,230410AH,Lito
230410AI,230410,230410AI,Marga Karya
230410AJ,230410,230410AJ,Berang Rea
230410AK,230410,230410AK,Sempe
230410AL,230410,230410AL,Maman
230411AA,230411,230411AA,Lebin
